,Temperature_Comedor_Sensor,22:Temperature_Exterior_Sensor,5:Weather_Temperature,9:Humedad_Habitacion_Sensor,23:Humedad_Exterior_Sensor,8:Humedad_Comedor_Sensor,7:CO2_Habitacion_Sensor,18:Meteo_Exterior_Piranometro,24:Day_Of_Week,Temperature_Habitacion_Sensor
2388,15.8513,14.6093,12.7333,49.304,52.3227,48.5333,189.899,493.787,6.0,15.508
2389,15.9827,14.9967,13.0,49.2347,51.9733,48.6613,189.44,541.909,6.0,15.6467
2390,16.1527,15.3567,13.0,49.1227,51.7067,48.4427,189.995,286.645,6.0,15.822
2391,16.2613,15.5433,13.5333,49.256,51.5787,48.5893,189.728,271.84,6.0,15.95
2392,16.364,15.6273,14.0,49.304,51.6267,48.6853,190.048,309.184,6.0,16.054
2393,16.4873,15.8133,14.0,49.2187,51.3653,48.3413,190.709,441.621,6.0,16.1993
2394,16.642,16.0607,14.0,48.7573,50.6187,48.3973,190.549,412.48,6.0,16.364
2395,16.7947,16.348,14.0,48.5867,50.072,47.9893,190.219,652.48,6.0,16.5433
2396,16.994,16.7773,14.7333,48.0533,49.2827,47.9813,190.912,733.408,6.0,16.796
2397,17.1853,17.1807,15.0,48.3067,48.336,48.2133,190.656,317.76,6.0,16.97
2398,17.31,17.27,15.0,48.352,48.0187,47.7307,191.147,300.875,6.0,17.0933
2399,17.444,17.42,15.0,47.7893,48.4453,46.2987,191.008,413.269,6.0,17.2347
2400,17.5413,17.6047,15.0,47.9467,46.7947,46.7413,191.253,429.461,6.0,17.3367
2401,17.7693,18.0387,15.1333,47.1333,46.4827,45.7573,191.477,1028.27,6.0,17.6013
2402,17.982,18.696,16.0,46.8613,45.0293,46.6747,191.509,493.813,6.0,17.812
2403,18.18,19.1007,16.0,46.2107,43.7067,46.7227,191.008,666.923,6.0,18.0213
2404,18.3353,19.2347,16.9333,47.584,44.0213,47.12,191.221,609.28,6.0,18.188
2405,18.5547,19.5127,17.0,47.1067,44.48,46.4213,190.752,647.797,6.0,18.3727
2406,18.69,19.796,17.0,46.328,43.2507,46.6587,191.147,472.181,6.0,18.5213
2407,18.86,20.0527,17.0,46.4347,43.6987,45.4827,191.104,666.677,6.0,18.6567
2408,19.0547,20.5153,17.0,46.624,42.848,45.7867,191.36,789.803,6.0,18.842
2409,19.2253,21.5107,17.0,46.4187,40.4347,45.9493,191.467,621.328,6.0,18.9547
2410,19.432,21.6133,17.0,46.2533,39.612,44.7067,190.965,789.973,6.0,19.1607
2411,19.6227,21.4507,17.1333,45.944,34.9307,43.6613,191.595,731.072,6.0,19.3193
2412,19.788,21.652,18.0,46.4507,36.6387,44.5973,190.976,701.824,6.0,19.45
2413,19.9613,21.828,18.0,46.336,35.796,44.536,191.04,666.112,6.0,19.5627
2414,20.1073,21.884,18.0,46.1227,35.8907,43.48,191.2,647.979,6.0,19.6727
2415,20.242,21.8813,18.0,46.4533,35.6627,42.1733,191.819,468.965,6.0,19.7667
2416,20.3227,21.608,18.0,46.1893,33.7187,41.4747,191.595,327.733,6.0,19.7933
2417,20.4133,21.1813,18.0,45.392,33.648,43.0093,191.52,482.059,6.0,19.858
2418,20.458,20.7813,17.2667,45.048,34.3813,41.6733,191.147,397.6,6.0,19.902
2419,20.4807,20.392,17.0,43.952,34.4147,40.408,191.168,374.357,6.0,19.886
2420,20.4767,20.0607,17.0,43.576,35.096,39.28,190.603,321.088,6.0,19.874
2421,20.4433,19.7487,17.0,43.072,35.3333,39.0693,190.624,267.456,6.0,19.8433
2422,20.3933,19.4753,17.0,42.64,35.9,38.5707,190.496,215.349,6.0,19.7933
2423,20.3533,19.244,16.2667,42.928,36.68,38.688,190.923,106.172,6.0,19.7667
2424,20.2787,19.0333,16.0,42.2533,37.4467,38.508,191.328,25.396,6.0,19.7033
2425,20.23,18.7787,16.0,42.6133,37.6267,39.024,190.613,18.6027,6.0,19.664
2426,20.1593,18.454,16.0,42.3653,38.0867,39.0827,190.453,10.608,6.0,19.61
2427,20.0987,18.1953,16.0,42.3493,38.8187,38.8773,190.368,1.58733,6.0,19.5187
2428,20.0267,18.054,16.0,42.3093,39.5933,38.9773,190.133,-3.57733,6.0,19.4567
2429,19.9433,17.884,16.0,43.2107,40.0547,39.6253,190.933,-3.57733,6.0,19.4
2430,19.8633,17.6987,15.2667,43.0827,40.4613,39.768,191.051,-3.64267,6.0,19.2933
2431,19.7867,17.5253,14.8667,43.3493,41.0133,39.9293,190.987,-3.57733,6.0,19.25
2432,19.7007,17.3733,14.0,43.2293,41.4747,39.9293,190.421,-3.64267,6.0,19.1487
2433,19.61,17.1893,14.0,43.2827,41.7733,40.18,191.072,-3.64267,6.0,19.0633
2434,19.54,17.0187,14.0,43.3067,42.1253,40.0933,191.168,-3.57733,6.0,19.0027
2435,19.4447,16.852,13.6667,43.4747,42.448,40.1373,191.264,-3.38133,6.0,18.9287
2436,19.3733,16.678,13.0,43.52,42.8747,40.3427,191.563,-3.708,6.0,18.836
2437,19.29,16.5393,13.0,43.704,43.2213,40.6227,191.189,-3.57733,6.0,18.7733
2438,19.2167,16.3727,13.0,43.8373,43.552,40.8013,192.128,-3.57733,6.0,18.72
2439,19.122,16.212,12.6667,43.9227,43.8693,41.048,191.669,-3.64267,6.0,18.62
2440,19.0227,16.074,12.0,44.1387,44.1013,41.344,191.371,-3.64267,6.0,18.56
2441,18.958,15.9373,12.0,44.3013,44.4213,41.6267,191.179,-3.57733,6.0,18.482
2442,18.89,15.792,12.9333,44.6693,45.3787,42.096,192.032,-3.44667,6.0,18.3853
2443,18.8027,15.642,13.0,44.7707,45.7867,42.424,192.117,-3.57733,6.0,18.25
2444,18.7227,15.4753,13.0,44.9653,46.5973,42.8667,192.16,-3.57733,6.0,18.188
2445,18.634,15.2933,13.0,44.928,46.992,43.12,192.512,-3.38133,6.0,18.0967
2446,18.548,15.1193,13.0,45.1093,47.6107,43.272,193.024,-3.25067,6.0,18.024
2447,18.4673,15.0247,12.1333,45.376,48.2667,43.6347,192.277,-3.316,6.0,17.9333
2448,18.36,14.892,12.0,45.456,48.456,43.8907,193.269,-3.316,6.0,17.8287
2449,18.274,14.7613,11.6667,45.3307,48.6987,43.72,192.992,-3.18533,6.06667,17.7187
2450,18.1667,14.6733,11.0667,45.4533,48.8347,44.1147,192.704,-3.316,7.0,17.6367
2451,18.0833,14.574,11.0,45.4773,49.3173,44.1573,192.64,-3.316,7.0,17.556
2452,17.9867,14.472,11.0,45.3093,49.0533,43.9627,193.067,-3.38133,7.0,17.4667
2453,17.8933,14.3627,11.0,45.3333,49.6347,44.0267,192.747,-3.44667,7.0,17.4067
2454,17.8027,14.2433,11.0,45.3413,49.9867,44.1733,192.395,-3.38133,7.0,17.308
2455,17.722,14.0227,10.4667,45.4507,51.3147,44.1707,192.373,-3.18533,7.0,17.236
2456,17.6393,13.9033,10.0,45.464,50.768,44.424,193.461,-3.316,7.0,17.1333
2457,17.5467,13.8333,10.0,45.5307,50.8533,44.6667,193.056,-3.38133,7.0,17.0653
2458,17.474,13.6467,10.0,45.6347,52.024,44.936,193.184,-3.18533,7.0,16.9533
2459,17.3727,13.5633,9.86667,45.7253,52.5813,45.1067,194.069,-3.18533,7.0,16.8787
2460,17.3167,13.476,9.0,45.7067,52.3733,45.032,193.845,-3.316,7.0,16.7867
2461,17.206,13.2987,9.0,45.7467,53.0533,45.0933,194.091,-3.38133,7.0,16.7053
2462,17.1013,13.1307,9.53333,45.8187,53.5707,45.2613,193.419,-3.316,7.0,16.61
2463,17.0107,12.9493,8.66667,45.8827,54.0827,45.3893,193.803,-3.18533,7.0,16.52
2464,16.924,12.7887,8.0,45.936,54.3867,45.4267,194.496,-3.44667,7.0,16.4233
2465,16.8567,12.6573,8.0,46.0107,54.7173,45.512,194.624,-3.316,7.0,16.3153
2466,16.756,12.5073,8.0,46.0507,55.184,45.576,194.592,-3.18533,7.0,16.2
2467,16.6593,12.38,8.0,46.08,55.96,45.632,196.619,-3.316,7.0,16.1367
2468,16.5413,12.1733,8.86667,46.1173,56.656,45.68,197.547,-3.18533,7.0,16.0613
2469,16.446,12.0967,8.73333,46.1893,55.7707,45.6507,196.917,-3.18533,7.0,15.9353
2470,16.3473,12.0127,7.0,46.2027,55.808,45.6213,196.576,-3.25067,7.0,15.824
2471,16.254,11.8273,7.0,46.2107,56.7333,45.6347,197.92,-3.12,7.0,15.7667
2472,16.1533,11.672,7.0,46.2373,56.976,45.6213,198.357,1.45733,7.0,15.682
2473,16.0533,11.5767,7.0,46.248,56.696,45.6027,198.549,18.0793,7.0,15.582
2474,15.9727,11.478,7.0,46.24,57.0373,45.5627,199.029,57.444,7.0,15.496
2475,15.8967,11.5293,7.0,46.2427,55.7893,45.4907,198.475,102.517,7.0,15.4267
2476,15.8433,11.7073,7.0,46.2133,54.5333,45.408,197.856,151.403,7.0,15.332
2477,15.8167,11.9473,7.0,46.1067,53.28,45.3173,197.429,206.293,7.0,15.324
2478,15.8033,12.284,8.86667,45.976,52.12,45.2427,196.779,256.96,7.0,15.32
2479,15.8267,12.6873,9.0,45.8027,51.2853,45.104,195.744,309.643,7.0,15.3333
2480,15.87,13.154,9.66667,45.456,50.672,44.96,195.392,362.965,7.0,15.4
2481,15.9593,13.7127,11.2,45.104,50.336,44.776,194.688,413.035,7.0,15.4887
2482,16.0673,14.3293,12.0,44.8373,49.736,44.6907,194.229,461.227,7.0,15.6447
2483,16.2107,14.9513,12.6667,44.512,49.3493,44.4587,194.571,509.419,7.0,15.8047
2484,16.368,15.4507,14.0,44.2213,48.0533,44.6373,192.864,556.928,7.0,15.9987
2485,16.5987,16.0987,14.1333,43.912,46.6133,44.384,193.728,603.819,7.0,16.248
2486,16.8373,16.7307,15.6,43.7307,45.0187,44.1467,193.504,645.205,7.0,16.5073
2487,17.0607,17.72,16.0,43.7893,42.7213,44.6853,192.811,684.501,7.0,16.7867
2488,17.3047,18.0107,16.1333,43.9627,43.7333,45.2827,191.115,726.571,7.0,17.0807
2489,17.5513,18.2693,17.0,44.3973,43.624,46.128,189.856,761.088,7.0,17.3347
2490,17.8233,18.6127,17.0,44.4107,43.408,46.1067,189.248,793.429,7.0,17.586
2491,18.1267,19.0127,17.0,44.1787,43.2107,46.0507,189.664,813.653,7.0,17.8793
2492,18.4453,19.4187,17.9333,43.896,42.8773,45.824,190.517,841.344,7.0,18.1987
2493,18.7287,19.858,18.1333,43.928,42.432,45.6507,190.251,858.112,7.0,18.5267
2494,19.016,20.3067,19.0,43.68,41.9387,45.3787,190.581,873.003,7.0,18.818
2495,19.3307,20.696,19.0,43.36,41.096,44.8667,191.243,884.565,7.0,19.156
2496,19.634,21.3253,19.0,43.0453,40.624,44.4133,191.456,891.264,7.0,19.4693
2497,19.9153,21.6733,19.5333,43.5893,38.924,45.0987,191.317,895.275,7.0,19.762
2498,20.196,22.1613,20.0,43.1787,38.0293,44.1787,192.128,895.829,7.0,20.0327
2499,20.4893,22.6547,20.0,42.8667,37.8573,44.1653,192.128,891.264,7.0,20.3693
2500,20.76,23.1973,20.0,42.536,39.0387,44.4453,192.608,882.219,7.0,20.6653
2501,21.0093,23.368,20.0,42.0827,38.6827,44.688,192.917,872.96,7.0,20.9493
2502,21.28,23.396,20.9333,42.12,39.3747,44.8587,193.771,856.917,7.0,21.188
2503,21.5067,23.476,21.0,42.3093,38.724,45.2773,193.589,837.931,7.0,21.3947
2504,21.7333,23.544,21.3333,42.328,37.9773,45.2213,194.325,816.64,7.0,21.568
2505,21.9293,23.8867,22.0,42.5013,38.364,45.2587,194.923,789.291,7.0,21.7027
2506,22.1107,24.004,22.0,42.5067,38.0747,44.8853,195.371,759.808,7.0,21.864
2507,22.292,24.1507,21.7333,42.6027,38.4827,44.7973,195.147,726.016,7.0,21.9613
2508,22.468,24.204,20.0,42.6267,38.6453,44.936,195.371,690.304,7.0,22.1
2509,22.6347,24.22,20.0,42.7013,38.1813,43.088,195.168,651.499,7.0,22.204
2510,22.7813,24.224,20.0,42.8187,37.6173,42.0267,195.285,610.027,7.0,22.2813
2511,22.892,24.1653,20.0,42.8667,37.8413,41.2467,195.072,565.675,7.0,22.316
2512,22.984,23.94,20.0,42.888,36.484,41.068,195.2,519.701,7.0,22.38
2513,23.0467,23.556,20.0,42.8053,37.9853,41.02,195.403,469.269,7.0,22.4093
2514,23.0947,23.1413,20.0,42.768,39.1693,40.4133,195.573,419.712,7.0,22.42
2515,23.0893,22.7307,20.0,42.6667,39.1667,40.2227,195.605,367.979,7.0,22.404
2516,23.0693,22.388,20.0,42.448,40.0053,40.06,194.784,316.523,7.0,22.42
2517,23.008,22.0173,19.8667,42.168,39.9707,40.08,194.805,263.424,7.0,22.3813
2518,22.96,21.6853,19.2,42.1707,38.5373,39.516,194.613,211.072,7.0,22.352
2519,22.8867,21.3613,19.0,42.12,38.304,39.0547,194.656,97.2747,7.0,22.2933
2520,22.8013,21.1307,19.0,42.2667,38.8733,38.756,194.72,26.7773,7.0,22.24
2521,22.732,20.904,19.0,42.2267,39.9213,38.8987,195.019,18.9653,7.0,22.1587
2522,22.644,20.6813,19.0,42.1867,41.3907,39.5827,194.432,10.1387,7.0,22.092
2523,22.5707,20.438,19.0,42.2133,41.944,39.9973,194.123,1.65267,7.0,22.0227
2524,22.484,20.194,18.2667,42.3787,41.84,40.1427,194.421,-3.56467,7.0,21.9573
2525,22.4187,19.9367,18.0,42.504,42.0267,40.288,194.987,-3.708,7.0,21.864
2526,22.3307,19.7247,17.0667,43.0373,43.9333,40.7653,194.005,-3.904,7.0,21.7987
2527,22.2267,19.554,17.0,42.832,44.0693,40.8493,194.613,-3.708,7.0,21.6933
2528,22.1413,19.352,16.6667,42.824,44.344,41.016,194.944,-3.708,7.0,21.6
2529,22.068,19.1613,16.0,43.1707,45.176,41.232,195.957,-3.708,7.0,21.528
2530,21.984,18.9687,16.0,43.288,45.7493,41.3973,196.512,-3.77333,7.0,21.416
2531,21.8933,18.7773,16.0,43.4853,46.0373,41.632,197.835,-3.64267,7.0,21.316
2532,21.8213,18.5747,16.0,43.5573,46.384,41.792,199.093,-3.77333,7.0,21.22
2533,21.7093,18.3633,15.3333,43.664,46.768,42.008,198.635,-3.512,7.0,21.108
2534,21.6013,18.1553,14.0,43.5493,47.1893,41.8827,199.168,-3.512,7.0,21.0027
2535,21.4987,17.9767,14.0,43.68,47.6667,42.2347,200.107,-3.708,7.0,20.9
2536,21.3907,17.7673,14.0,43.664,48.0133,42.3067,200.149,-3.64267,7.0,20.788
2537,21.2693,17.5687,14.0,43.728,48.1813,42.8133,200.448,-3.512,7.0,20.6613
2538,21.148,17.36,13.0667,43.7093,48.1387,42.8133,199.595,-3.708,7.0,20.56
2539,21.0267,17.168,13.0,43.6187,47.9333,42.6747,198.837,-3.708,7.0,20.4507
2540,20.8973,16.994,12.0667,43.5067,47.896,42.2053,198.08,-3.708,7.0,20.2973
2541,20.7973,16.8193,12.0,43.384,47.9413,41.9147,198.272,-3.44667,7.0,20.2133
2542,20.704,16.666,12.0,43.4213,48.8293,42.3147,197.824,-3.64267,7.0,20.102
2543,20.5813,16.5073,11.2667,43.376,49.3493,42.3147,198.56,-3.57733,7.0,19.9693
2544,20.4913,16.358,11.0,43.4213,49.8053,42.6053,198.251,-3.44667,7.0,19.882
2545,20.39,16.23,11.0,43.4453,50.1813,42.696,198.464,-3.512,6.6,19.8067
2546,20.2707,16.098,11.0,43.456,50.2773,42.7067,198.528,-3.512,1.0,19.7033
2547,20.176,15.9673,11.2,43.4667,50.304,42.744,198.251,-3.38133,1.0,19.6033
2548,20.0813,15.8473,11.8,43.5013,50.3307,42.7413,198.101,-3.512,1.0,19.494
2549,19.9807,15.7033,12.0,43.56,50.4373,42.768,196.96,-3.512,1.0,19.4067
2550,19.87,15.5327,11.3333,43.5627,51.2107,42.9173,197.909,-3.512,1.0,19.328
2551,19.7693,15.3507,11.0,43.5867,52.4427,43.1653,197.141,-3.316,1.0,19.2427
2552,19.664,15.098,11.0,43.5973,53.9413,43.392,198.688,-3.38133,1.0,19.1313
2553,19.5407,14.8613,10.5333,43.5947,55.384,43.456,200.011,-3.44667,1.0,19.018
2554,19.424,14.7233,10.0,43.6693,55.4213,43.3787,199.552,-3.25067,1.0,18.8727
2555,19.3187,14.6733,10.0,43.7627,55.0347,43.352,198.592,-3.512,1.0,18.75
2556,19.2167,14.5913,10.0,43.9227,54.3787,43.32,198.112,-3.38133,1.0,18.6607
2557,19.0893,14.4647,10.0,43.9467,54.8613,43.32,198.176,-3.25067,1.0,18.544
2558,18.9873,14.3667,10.0,43.9067,55.28,43.336,198.112,-3.316,1.0,18.46
2559,18.8833,14.226,10.0,43.9813,55.7707,43.3413,198.187,-3.12,1.0,18.3587
2560,18.77,13.8707,10.8,43.992,57.2773,43.3653,199.531,-3.38133,1.0,18.2447
2561,18.67,13.66,10.3333,44.088,57.424,43.3947,201.12,-3.25067,1.0,18.1267
2562,18.5633,13.5933,10.0,44.088,57.6,43.3493,200.693,-3.042,1.0,18.036
2563,18.4493,13.5993,10.0,44.0427,58.1813,43.2667,199.819,-3.25067,1.0,17.9467
2564,18.3327,13.576,9.06667,44.0853,58.3307,43.2747,200.373,-3.38133,1.0,17.8267
2565,18.224,13.45,9.0,44.2587,58.0293,43.3307,200.608,-3.25067,1.0,17.7333
2566,18.1113,13.3687,9.0,44.192,58.6027,43.2667,200.48,-3.25067,1.0,17.6147
2567,17.99,13.3167,9.0,44.0747,59.5147,43.2133,201.387,-3.01667,1.0,17.4933
2568,17.89,13.2633,8.46667,44.144,59.5893,43.2293,201.259,2.68,1.0,17.4167
2569,17.796,13.2133,8.0,44.2667,59.408,43.2747,201.696,23.002,1.0,17.3193
2570,17.7287,13.1967,8.73333,44.4347,58.9893,43.384,201.931,65.8187,1.0,17.2333
2571,17.65,13.28,9.0,44.2293,58.9627,43.1867,201.141,108.992,1.0,17.1573
2572,17.608,13.4153,9.0,44.2827,59.8453,43.2533,200.245,157.749,1.0,17.0767
2573,17.5767,13.6187,9.0,44.4053,56.9893,43.5947,200.725,208.395,1.0,17.056
2574,17.568,13.928,9.0,44.3467,55.072,43.784,201.525,258.805,1.0,17.0867
2575,17.604,14.286,9.0,44.1573,54.544,43.824,201.035,309.451,1.0,17.11
2576,17.6427,14.7333,9.6,43.8667,54.3333,43.776,200.107,360.683,1.0,17.1507
2577,17.7447,15.2407,12.6667,43.496,54.4427,43.8187,199.221,411.328,1.0,17.244
2578,17.8233,15.806,14.0,43.216,55.3227,43.7653,197.824,459.989,1.0,17.3753
2579,17.9613,16.29,14.7333,42.9307,55.8987,43.816,197.525,507.477,1.0,17.512
2580,18.1107,16.8473,15.0,42.7893,56.3067,43.7387,197.877,449.259,1.0,17.6973
2581,18.2967,17.2867,15.3333,42.7333,56.1013,43.8507,197.344,542.112,1.0,17.8407
2582,18.51,17.684,16.0,42.6907,55.8827,43.728,197.205,690.304,1.0,18.0993
2583,18.7433,18.264,16.1333,42.776,55.5253,43.4827,196.491,712.341,1.0,18.3767
2584,18.9867,18.7353,17.0,42.792,55.0693,43.344,196.725,752.213,1.0,18.6707
2585,19.2547,19.178,17.0,43.0,54.8747,43.3547,195.765,793.6,1.0,18.9833
2586,19.5087,19.5693,17.0,43.1147,54.88,43.3307,195.755,702.261,1.0,19.2633
2587,19.7267,19.7947,17.0,43.224,55.1813,43.464,195.883,760.736,1.0,19.5507
2588,19.9967,20.0907,17.0,43.4107,55.28,43.552,195.52,816.917,1.0,19.8533
2589,20.2787,20.4747,17.2,43.5547,55.3093,43.5973,195.392,866.987,1.0,20.154
2590,20.5187,20.7,17.9333,43.512,55.8133,43.68,195.232,795.392,1.0,20.4287
2591,20.7333,20.904,18.0,43.7493,55.92,43.7813,194.443,806.389,1.0,20.704
2592,20.9667,21.1573,18.0,44.2827,55.8267,43.8987,194.411,895.936,1.0,20.932
2593,21.2133,21.4787,18.0,44.3413,55.6587,43.8987,194.955,895.317,1.0,21.212
2594,21.4693,21.7867,18.0,44.392,54.848,43.9493,194.944,904.021,1.0,21.4533
2595,21.7173,22.0733,18.0,44.544,54.3093,43.9973,194.549,914.603,1.0,21.6907
2596,21.9067,22.144,18.0,44.5067,54.3733,43.9653,194.816,839.776,1.0,21.896
2597,22.1067,22.404,18.0,44.952,53.704,44.096,195.349,882.901,1.0,22.0853
2598,22.2853,22.5227,18.0,45.0747,53.072,44.168,194.752,796.651,1.0,22.2667
2599,22.4613,22.632,18.0,45.1813,52.9973,44.3013,195.499,757.717,1.0,22.3973
2600,22.6187,22.7653,18.0,45.4027,52.7573,44.4853,195.083,801.259,1.0,22.5187
2601,22.7947,22.9667,18.0,45.6373,52.8053,44.832,195.008,789.163,1.0,22.592
2602,22.94,23.0427,18.0,45.9573,52.3733,45.2107,195.168,666.88,1.0,22.7227
2603,23.0707,23.0013,17.4667,46.072,53.0907,45.5893,195.488,656.064,1.0,22.8093
2604,23.2173,23.008,17.0,46.1547,53.3227,45.9787,194.933,655.595,1.0,22.8893
2605,23.324,22.932,17.7333,46.4027,53.68,46.4373,194.645,506.208,1.0,22.952
2606,23.3947,22.7413,18.0,46.6,54.6107,46.9573,194.528,629.173,1.0,22.9747
2607,23.4987,22.656,18.0,46.8027,55.4267,47.2773,195.136,460.859,1.0,23.0293
2608,23.5413,22.372,18.0,47.2133,55.736,47.8693,195.573,330.176,1.0,23.048
2609,23.5547,21.952,18.0,47.448,56.6613,48.2427,195.189,332.629,1.0,23.048
2610,23.552,21.62,18.0,47.7067,57.2427,48.4773,195.083,254.843,1.0,23.0147
2611,23.544,21.3,18.0,47.8347,57.944,48.6667,194.976,384.197,1.0,23.004
2612,23.524,21.0307,18.0,47.928,58.8827,48.7093,194.507,231.488,1.0,22.9787
2613,23.492,20.7973,18.0,48.1253,59.5653,48.84,194.187,220.773,1.0,22.928
2614,23.4253,20.5747,18.0,48.512,60.0107,49.0347,194.677,184.293,1.0,22.8653
2615,23.372,20.392,18.0,48.4853,60.5333,49.1333,194.005,57.552,1.0,22.8013
2616,23.316,20.1293,17.0667,48.7787,61.0773,49.2293,193.259,46.268,1.0,22.7027
2617,23.232,19.9233,16.6667,48.904,61.624,49.32,193.291,28.9507,1.0,22.628
2618,23.148,19.632,16.0,49.1173,62.2347,49.3413,194.144,14.736,1.0,22.5187
2619,23.0413,19.3833,16.0,49.3333,62.832,49.528,193.205,2.10867,1.0,22.408
2620,22.936,19.1673,16.0,49.5227,63.128,49.6107,193.088,-3.22533,1.0,22.312
2621,22.82,18.9193,15.8667,49.7307,63.5627,49.7387,194.123,-3.77333,1.0,22.204
2622,22.7173,18.6553,15.0,49.7707,64.32,49.6987,194.496,-3.708,1.0,22.1027
2623,22.5853,18.4293,15.0,50.0533,64.6053,49.8107,195.115,-3.57733,1.0,21.976
2624,22.484,18.1987,15.0,50.12,65.0667,49.7653,195.211,-3.44667,1.0,21.884
2625,22.36,18.006,15.0,50.152,65.2853,49.7067,194.752,-3.57733,1.0,21.7493
2626,22.2293,17.796,15.0,50.3013,65.5467,49.7307,193.995,-3.64267,1.0,21.648
2627,22.124,17.606,15.0,50.3253,65.9013,49.5893,194.944,-3.512,1.0,21.516
2628,22.008,17.44,15.0,50.304,66.1947,49.2507,194.592,-3.77333,1.0,21.4333
2629,21.8987,17.2827,15.0,50.2827,66.6613,48.8053,194.027,-3.44667,1.0,21.3093
2630,21.784,17.138,14.5333,50.4107,66.8987,49.0427,194.944,-3.64267,1.0,21.2067
2631,21.664,16.9967,14.0,50.424,67.1173,48.9413,194.368,-3.64267,1.0,21.08
2632,21.5347,16.8667,14.0,50.408,67.3493,48.7867,194.059,-3.708,1.0,20.9947
2633,21.4373,16.738,14.0,50.448,67.7227,48.6187,195.477,-3.512,1.0,20.8787
2634,21.3133,16.5987,14.0,50.5067,68.064,48.696,195.413,-3.64267,1.0,20.8013
2635,21.1867,16.4573,14.0,50.456,68.216,48.584,195.701,-3.38133,1.0,20.6973
2636,21.0613,16.3527,14.0,50.456,68.512,48.3333,195.851,-3.512,1.0,20.5987
2637,20.9573,16.2567,14.0,50.5173,68.6107,48.0667,195.755,-3.38133,1.0,20.5047
2638,20.8613,16.2,14.0,50.5067,68.7307,48.0693,195.317,-3.44667,1.0,20.3833
2639,20.7493,16.1253,14.0,50.4773,68.832,47.7067,196.459,-3.44667,1.0,20.2833
2640,20.6613,16.08,13.1333,50.3813,69.44,47.0613,196.608,-3.38133,1.0,20.196
2641,20.5627,16.0347,13.0,50.632,69.032,47.728,198.091,-3.512,1.06667,20.0667
2642,20.4587,15.9693,12.5333,50.68,69.488,47.5653,198.048,-3.512,2.0,19.9867
2643,20.37,15.8913,12.0,50.608,69.5893,47.3947,198.443,-3.38133,2.0,19.908
2644,20.2747,15.8807,12.0,50.4667,69.7573,46.824,198.037,-3.44667,2.0,19.8133
2645,20.176,15.8887,12.2667,50.448,70.1147,46.8,198.923,-3.316,2.0,19.7147
2646,20.1,15.8807,12.8,50.6453,70.2133,47.064,198.443,-3.44667,2.0,19.6293
2647,20.02,15.8467,12.9333,50.912,70.1787,47.3573,198.421,-3.316,2.0,19.56
2648,19.9353,15.804,12.0667,50.7413,70.6773,47.0293,198.987,-3.512,2.0,19.4613
2649,19.846,15.7513,12.0,51.024,70.616,47.1067,199.541,-3.57733,2.0,19.3813
2650,19.772,15.69,12.0,51.0133,70.7893,47.0,200.768,-3.316,2.0,19.332
2651,19.6987,15.6207,12.0,51.136,71.0027,47.248,201.621,-3.38133,2.0,19.2767
2652,19.62,15.5667,12.0,51.1867,71.1627,47.344,202.731,-3.12,2.0,19.18
2653,19.54,15.5267,12.0,51.0533,71.456,46.888,202.336,-3.38133,2.0,19.12
2654,19.4527,15.502,12.0,50.952,71.9413,46.632,204.427,-3.44667,2.0,19.0153
2655,19.37,15.5,12.0,51.096,71.856,46.8,205.024,-3.57733,2.0,18.942
2656,19.3127,15.464,12.0,51.3413,71.632,46.9627,204.779,-3.57733,2.0,18.8773
2657,19.2373,15.4067,12.0,51.352,71.5813,46.968,203.968,-3.64267,2.0,18.7753
2658,19.1733,15.38,12.0,51.5467,71.5493,47.0987,205.408,-3.512,2.0,18.7467
2659,19.1033,15.3433,12.0,51.6853,71.8587,47.4213,205.504,-3.44667,2.0,18.684
2660,19.03,15.2993,12.0,51.7653,71.864,47.5253,205.12,-3.708,2.0,18.6
2661,18.9547,15.2927,12.0,51.2667,72.208,46.712,204.533,-3.44667,2.0,18.5433
2662,18.9033,15.316,12.0,51.6107,72.6667,47.1867,205.909,-3.316,2.0,18.492
2663,18.84,15.2773,12.0,51.896,72.696,47.3013,206.091,-3.38133,2.0,18.4167
2664,18.7893,15.2467,12.0,51.9467,72.944,47.4293,205.579,-1.11867,2.0,18.328
2665,18.7133,15.2067,12.0,51.832,73.0427,47.44,205.92,4.02,2.0,18.31
2666,18.6653,15.2033,12.0,52.0587,72.752,47.7227,205.632,15.6993,2.0,18.2433
2667,18.6233,15.2367,12.0,52.0507,72.376,47.8053,205.429,28.468,2.0,18.216
2668,18.5613,15.2893,12.0,52.0667,72.0427,47.8613,205.216,38.96,2.0,18.1647
2669,18.5267,15.3387,12.0,51.9467,72.2373,47.6533,204.587,70.8107,2.0,18.14
2670,18.5167,15.4173,12.0,51.992,71.992,47.7013,204.928,99.9573,2.0,18.11
2671,18.5067,15.5433,12.0,52.152,71.736,47.928,204.587,136.064,2.0,18.1067
2672,18.5133,15.714,12.0667,52.3627,71.4507,48.4,204.256,164.155,2.0,18.0867
2673,18.5133,15.9,12.9333,52.3973,70.7787,48.4507,203.115,208.789,2.0,18.12
2674,18.536,16.086,13.0,52.2933,69.9867,48.3307,203.093,218.72,2.0,18.1567
2675,18.564,16.3187,13.4667,52.1387,69.192,48.7067,202.773,226.176,2.0,18.2033
