,AAPL,ADI,ADSK,AVGO,BBBY,BIDU,BIIB,EA,GOOGL,LBTYA,MSFT,PAYX,XLNX,NDX
28936,109.97,64.36,71.84,175.24,39.38,170.94,293.2216,80.99,803.99,32.2,60.34,54.17,51.36,4768.715
28937,109.9656,64.4,71.85,175.24,39.37,171.2299,293.21,81.06,803.97,32.26,60.345,54.17,51.35,4769.225
28938,109.96,64.39,71.85,175.27,39.37,171.035,293.33,81.03,804.1949,32.23,60.355,54.17,51.315,4768.892
28939,110.03,64.395,71.88,175.35,39.4199,171.37,293.29,81.06,804.48,32.225,60.385,54.165,51.34,4770.825
28940,110.07,64.42,71.91,175.4525,39.425,171.3559,292.92,81.0401,804.69,32.23,60.38,54.17,51.36,4771.562
28941,110.09,64.4,71.88,175.45,39.39,171.32,292.98,81.08,804.53,32.24,60.4,54.17,51.38,4771.722
28942,110.0545,64.455,71.9,175.6,39.4,171.27,292.9745,81.13,804.72,32.29,60.42,54.175,51.4,4772.018
28943,110.05,64.47,71.88,175.56,39.4,171.282,292.75,81.07,805.5,32.3,60.39,54.175,51.445,4771.498
28944,110.105,64.45,71.92,175.5673,39.41,171.2989,292.73,81.06,805.984,32.3,60.385,54.17,51.43,4772.536
28945,110.05,64.43,71.89,175.46,39.38,171.27,292.72,81.09,806.28,32.275,60.335,54.15,51.42,4771.515
28946,110.07,64.44,71.87,175.45,39.37,171.265,292.99,81.08,806.76,32.26,60.335,54.155,51.46,4772.873
28947,110.06,64.46,71.84,175.46,39.379,171.25,293.12,81.135,806.8775,32.29,60.344,54.1468,51.46,4772.816
28948,110.03,64.47,71.82,175.44,39.39,171.3764,293.29,81.06,806.59,32.29,60.32,54.135,51.43,4772.158
28949,110.02,64.46,71.82,175.42,39.3936,171.38,293.12,81.08,806.75,32.295,60.325,54.125,51.43,4772.134
28950,110.02,64.48,71.85,175.49,39.4,171.38,293.18,81.0,807.035,32.295,60.35,54.12,51.44,4773.429
28951,110.025,64.49,71.85,175.52,39.4,171.41,293.316,81.075,806.0018,32.27,60.354,54.15,51.46,4773.802
28952,110.0,64.46,71.85,175.58,39.389,171.41,293.2,81.03,805.79,32.27,60.345,54.14,51.46,4773.536
28953,110.0245,64.47,71.88,175.65,39.37,171.449,293.33,81.03,806.47,32.31,60.37,54.14,51.49,4773.224
28954,110.01,64.48,71.83,175.6,39.37,171.47,293.035,81.03,806.58,32.27,60.345,54.13,51.48,4772.694
28955,110.0,64.45,71.79,175.56,39.36,171.49,293.1825,80.95,806.95,32.26,60.33,54.13,51.49,4772.791
28956,110.0685,64.465,71.844,175.59,39.38,171.51,293.33,81.04,807.375,32.295,60.3663,54.18,51.57,4775.058
28957,110.06,64.475,71.88,175.57,39.38,171.545,293.51,81.09,807.255,32.265,60.391,54.195,51.57,4776.135
28958,110.08,64.5,71.89,175.46,39.44,171.484,293.6,81.07,807.24,32.235,60.41,54.2,51.58,4776.491
28959,110.11,64.54,71.89,175.62,39.43,171.54,293.91,81.08,807.5883,32.205,60.39,54.22,51.62,4777.609
28960,110.115,64.56,71.91,175.76,39.425,171.58,294.055,81.07,808.4099,32.19,60.4,54.21,51.63,4777.989
28961,110.1256,64.52,71.93,175.78,39.42,171.38,294.01,81.05,807.8,32.18,60.365,54.226,51.66,4777.867
28962,110.19,64.58,71.96,175.8053,39.44,171.55,293.924,81.03,808.08,32.165,60.385,54.25,51.66,4778.746
28963,110.17,64.63,71.965,175.93,39.507,171.47,293.97,81.06,807.65,32.1475,60.4,54.2733,51.685,4779.877
28964,110.18,64.67,71.97,175.99,39.51,171.59,294.3989,81.08,808.2,32.15,60.41,54.28,51.69,4781.595
28965,110.31,64.68,72.02,176.21,39.54,171.66,294.715,81.24,809.57,32.15,60.43,54.35,51.73,4785.126
28966,110.35,64.75,72.05,176.43,39.54,171.57,295.01,81.25,810.4,32.17,60.445,54.31,51.76,4788.037
28967,110.3505,64.73,72.12,176.3875,39.57,171.79,295.01,81.31,810.4895,32.145,60.445,54.26,51.78,4787.908
28968,110.38,64.74,72.13,176.49,39.5767,172.0,295.315,81.44,810.87,32.16,60.49,54.27,51.8,4789.718
28969,110.33,64.73,72.12,176.575,39.56,171.9659,295.25,81.43,809.75,32.169,60.47,54.26,51.78,4789.013
28970,110.36,64.76,72.17,176.6,39.56,171.84,295.29,81.42,810.08,32.19,60.52,54.25,51.81,4789.517
28971,110.4,64.83,72.17,176.702,39.59,171.7249,295.5,81.46,810.18,32.17,60.53,54.26,51.84,4790.501
28972,110.47,64.89,72.19,176.84,39.65,171.63,295.76,81.51,810.5,32.21,60.555,54.27,51.93,4793.41
28973,110.5,64.92,72.16,176.85,39.65,171.6,295.64,81.55,810.69,32.15,60.525,54.25,51.95,4793.437
28974,110.4327,64.87,72.12,176.65,39.66,171.47,295.863,81.599,810.2157,32.165,60.535,54.262,51.91,4792.878
28975,110.4,64.79,72.08,176.59,39.62,171.46,296.086,81.57,809.659,32.15,60.505,54.24,51.82,4791.046
28976,110.39,64.76,72.04,176.465,39.65,171.41,296.16,81.58,809.75,32.16,60.5,54.26,51.78,4790.67
28977,110.39,64.72,71.99,176.475,39.63,171.12,296.1,81.49,809.37,32.16,60.495,54.26,51.72,4789.396
28978,110.45,64.66,72.0,176.3322,39.63,171.0908,296.005,81.44,809.0,32.165,60.5,54.27,51.725,4789.406
28979,110.4725,64.66,71.9997,176.37,39.67,171.1001,295.955,81.44,809.46,32.16,60.53,54.27,51.72,4789.934
28980,110.47,64.67,71.99,176.34,39.67,171.16,295.58,81.45,809.26,32.13,60.505,54.26,51.71,4788.758
28981,110.5,64.69,71.985,176.4,39.66,171.11,295.61,81.51,809.055,32.14,60.54,54.26,51.74,4789.834
28982,110.49,64.69,71.9975,176.48,39.66,170.92,295.76,81.47,808.85,32.13,60.505,54.25,51.745,4789.575
28983,110.45,64.73,72.01,176.61,39.67,170.99,295.91,81.55,809.6,32.15,60.505,54.29,51.77,4790.994
28984,110.57,64.78,72.09,176.77,39.71,171.22,296.35,81.58,810.82,32.2,60.556,54.34,51.8,4795.177
28985,110.65,64.8,72.11,176.93,39.71,171.29,296.48,81.64,810.98,32.205,60.58,54.32,51.82,4796.779
28986,110.66,64.795,72.052,176.82,39.7,171.28,296.22,81.64,810.32,32.2,60.56,54.32,51.81,4796.083
28987,110.67,64.79,72.005,176.865,39.71,171.135,296.46,81.58,810.84,32.2,60.5546,54.32,51.81,4796.305
28988,110.64,64.81,72.02,176.9013,39.71,170.95,296.48,81.59,810.49,32.22,60.555,54.32,51.81,4796.052
28989,110.66,64.8,72.01,176.81,39.72,171.0699,296.69,81.575,810.59,32.21,60.54,54.32,51.77,4796.125
28990,110.5825,64.8,72.01,176.61,39.74,171.0,296.875,81.62,810.73,32.22,60.53,54.345,51.76,4796.186
28991,110.5443,64.79,72.03,176.44,39.74,170.77,297.06,81.6,810.81,32.23,60.525,54.33,51.72,4795.124
28992,110.58,64.81,72.08,176.595,39.78,170.92,297.47,81.57,811.156,32.2475,60.555,54.32,51.72,4796.955
28993,110.57,64.76,72.08,176.51,39.79,170.95,297.395,81.6,811.1875,32.25,60.55,54.33,51.7,4796.954
28994,110.5693,64.77,72.07,176.56,39.8,171.065,297.1,81.545,811.22,32.24,60.5413,54.35,51.725,4796.793
28995,110.58,64.775,72.07,176.66,39.808,171.13,297.018,81.59,811.1055,32.23,60.545,54.35,51.75,4796.903
28996,110.56,64.76,72.05,176.65,39.79,170.985,297.515,81.53,810.29,32.21,60.51,54.35,51.75,4796.332
28997,110.5621,64.77,72.04,176.62,39.8,170.76,297.53,81.5,810.24,32.21,60.48,54.34,51.75,4795.398
28998,110.57,64.8,72.07,176.68,39.789,170.77,297.62,81.51,810.24,32.2699,60.48,54.305,51.8,4795.6
28999,110.5738,64.8,72.07,176.68,39.7845,170.68,297.79,81.5,809.59,32.29,60.48,54.31,51.81,4795.507
29000,110.6032,64.81,72.07,176.77,39.78,170.7,297.82,81.51,810.05,32.3,60.4842,54.32,51.79,4796.347
29001,110.674,64.84,72.07,176.82,39.79,170.8,297.74,81.53,810.1184,32.3,60.48,54.34,51.8,4797.425
29002,110.76,64.86,72.07,176.83,39.8,171.0,297.64,81.575,810.67,32.31,60.5,54.36,51.815,4799.275
29003,110.77,64.81,72.03,176.74,39.79,170.94,297.635,81.55,810.63,32.305,60.465,54.36,51.79,4798.857
29004,110.77,64.8,72.016,176.82,39.81,170.94,297.49,81.61,810.94,32.33,60.465,54.36,51.76,4798.97
29005,110.81,64.8,72.06,176.97,39.81,171.08,297.4286,81.61,810.74,32.36,60.47,54.35,51.75,4799.447
29006,110.87,64.805,72.03,176.828,39.82,171.12,297.305,81.6,810.34,32.37,60.45,54.34,51.72,4799.2
29007,110.92,64.82,72.0596,176.82,39.86,171.12,297.43,81.63,810.78,32.37,60.465,54.3658,51.75,4800.199
29008,110.93,64.82,72.07,176.85,39.86,171.1,297.38,81.65,810.61,32.36,60.45,54.352,51.78,4800.693
29009,110.905,64.845,72.03,176.87,39.85,171.05,297.33,81.632,811.22,32.36,60.445,54.36,51.78,4800.804
29010,110.913,64.84,72.07,177.09,39.88,171.25,297.375,81.7,811.99,32.427,60.485,54.4,51.78,4803.944
29011,110.97,64.86,72.16,177.2975,39.9,171.32,297.7763,81.8,812.765,32.44,60.52,54.39,51.81,4806.397
29012,110.945,64.86,72.12,177.09,39.88,171.14,297.97,81.7702,812.37,32.375,60.505,54.37,51.79,4805.665
29013,110.985,64.8895,72.17,177.03,39.91,171.07,298.22,81.91,812.73,32.37,60.5039,54.38,51.77,4805.883
29014,110.99,64.89,72.16,177.16,39.9,171.14,298.188,81.915,812.6507,32.385,60.51,54.39,51.79,4806.169
29015,111.09,64.88,72.13,177.01,39.93,171.26,298.41,81.94,812.78,32.43,60.5157,54.38,51.76,4806.879
29016,111.13,64.89,72.15,176.99,39.94,171.2,298.49,81.99,812.88,32.465,60.505,54.3835,51.77,4808.137
29017,111.169,64.87,72.15,177.14,39.95,171.29,298.47,81.98,812.9,32.455,60.505,54.38,51.79,4808.628
29018,111.17,64.9,72.15,177.272,39.95,171.32,298.21,82.0,813.28,32.45,60.505,54.3901,51.8,4809.07
29019,111.12,64.88,72.15,177.0,39.96,171.35,298.265,81.92,813.19,32.435,60.49,54.4,51.8,4808.968
29020,111.14,64.93,72.2,177.16,39.99,171.38,298.08,81.9,813.12,32.454,60.515,54.42,51.85,4810.323
29021,111.19,64.98,72.24,177.18,40.01,171.38,298.06,81.87,813.26,32.5,60.545,54.405,51.86,4811.805
29022,111.14,64.93,72.2001,177.21,40.02,171.45,298.28,81.86,813.21,32.49,60.53,54.39,51.86,4811.35
29023,111.12,64.93,72.21,177.2816,40.01,171.5,298.5,81.865,813.54,32.46,60.53,54.43,51.87,4811.584
29024,111.12,65.01,72.23,177.35,40.02,171.44,298.1847,81.87,813.03,32.465,60.5362,54.43,51.94,4811.91
29025,111.19,65.05,72.32,177.28,40.042,171.55,298.5,81.94,813.275,32.49,60.55,54.44,51.94,4812.966
29026,111.23,65.05,72.35,177.4099,40.04,171.43,298.64,82.06,813.31,32.5,60.575,54.44,51.96,4814.199
29027,111.26,65.075,72.31,177.4,40.044,171.55,298.615,82.0698,813.66,32.51,60.58,54.44,51.97,4815.174
29028,111.255,65.08,72.37,177.47,40.05,171.525,298.69,82.1,813.15,32.52,60.58,54.44,51.96,4815.083
29029,111.35,65.14,72.44,177.43,40.08,171.77,299.0,82.13,813.37,32.59,60.64,54.49,52.015,4818.197
29030,111.3693,65.11,72.45,177.42,40.07,171.57,298.87,82.15,813.765,32.572,60.6133,54.47,51.985,4817.542
29031,111.38,65.12,72.38,177.3901,40.02,171.39,298.63,82.17,813.975,32.56,60.615,54.475,51.975,4817.353
29032,111.4,65.1689,72.45,177.3301,39.99,171.33,298.68,82.15,813.92,32.63,60.63,54.48,52.01,4818.044
29033,111.4358,65.22,72.41,177.37,39.97,171.48,298.49,82.095,814.08,32.59,60.62,54.47,52.02,4817.982
29034,111.539,65.2,72.48,177.34,39.99,171.505,298.875,82.14,813.78,32.57,60.62,54.49,52.04,4818.779
29035,111.5135,65.27,72.55,177.2401,40.02,171.53,298.93,82.19,814.43,32.57,60.662,54.52,52.05,4820.494
29036,111.55,65.26,72.52,177.2801,40.0,171.46,298.5401,82.17,814.26,32.56,60.67,54.5,52.04,4820.266
29037,111.59,65.26,72.49,177.3101,39.985,171.38,298.715,82.18,814.33,32.54,60.665,54.5,52.024,4820.173
29038,111.57,65.3,72.48,177.415,39.985,171.38,298.35,82.19,814.42,32.52,60.66,54.52,52.02,4820.46
29039,111.46,65.29,72.42,177.3501,39.98,171.28,298.2525,82.21,814.19,32.515,60.645,54.47,51.985,4818.858
29040,111.47,65.27,72.45,177.2301,40.02,171.2,297.79,82.2,813.55,32.5,60.64,54.46,51.99,4817.968
29041,111.434,65.275,72.43,177.3,40.01,171.17,297.56,82.15,813.2,32.49,60.64,54.445,51.995,4816.947
29042,111.41,65.265,72.47,177.32,40.01,171.3,296.98,82.14,813.1437,32.475,60.63,54.44,52.02,4815.809
29043,111.33,65.28,72.47,177.24,39.99,171.12,296.895,82.1,812.511,32.465,60.615,54.42,52.01,4813.91
29044,111.33,65.26,72.5,177.23,39.99,171.03,296.99,82.14,812.2464,32.465,60.59,54.42,52.02,4813.112
29045,111.26,65.28,72.5,177.23,39.98,171.04,297.085,82.18,812.383,32.5,60.605,54.425,51.99,4812.286
29046,111.33,65.3,72.53,177.24,39.96,171.18,297.36,82.18,812.29,32.52,60.64,54.43,52.01,4814.077
29047,111.345,65.3,72.535,177.25,39.94,171.29,297.53,82.18,812.32,32.53,60.64,54.43,52.03,4814.205
29048,111.3,65.3146,72.55,177.3021,39.93,171.29,297.26,82.2,812.35,32.52,60.6236,54.43,52.015,4814.011
29049,111.3,65.32,72.5,177.29,39.92,171.09,297.31,82.17,812.6,32.49,60.64,54.42,52.025,4814.066
29050,111.32,65.325,72.526,177.38,39.91,171.2075,297.3033,82.2,812.8587,32.529,60.65,54.42,52.0267,4814.433
29051,111.32,65.335,72.53,177.34,39.92,171.26,297.2,82.175,812.9,32.52,60.63,54.42,52.04,4814.662
29052,111.3887,65.34,72.51,177.35,39.9074,171.29,297.15,82.22,813.02,32.525,60.645,54.39,52.03,4815.59
29053,111.44,65.32,72.59,177.365,39.91,171.1201,296.8248,82.22,813.1001,32.519,60.6615,54.39,52.025,4816.264
29054,111.3701,65.315,72.59,177.3601,39.91,171.22,297.03,82.28,813.562,32.57,60.6765,54.39,52.0,4816.199
29055,111.38,65.28,72.6297,177.38,39.91,171.24,296.85,82.26,813.755,32.53,60.68,54.395,51.98,4815.95
29056,111.39,65.27,72.63,177.32,39.9,171.22,297.24,82.2425,813.82,32.53,60.685,54.4,52.02,4816.347
29057,111.37,65.26,72.65,177.405,39.89,171.23,297.27,82.23,813.45,32.55,60.67,54.41,52.01,4816.536
29058,111.37,65.22,72.69,177.445,39.88,171.24,297.085,82.24,813.75,32.55,60.665,54.4141,51.99,4816.671
29059,111.39,65.22,72.72,177.46,39.88,171.31,297.46,82.29,813.72,32.57,60.68,54.44,51.97,4817.643
29060,111.42,65.23,72.75,177.57,39.93,171.35,297.61,82.29,813.87,32.58,60.681,54.45,51.99,4819.155
29061,111.49,65.225,72.76,177.54,39.93,171.25,297.75,82.225,813.83,32.58,60.7,54.45,51.97,4819.489
29062,111.53,65.26,72.78,177.5501,39.938,171.32,297.75,82.265,813.9,32.57,60.7,54.45,51.98,4819.805
29063,111.56,65.25,72.78,177.55,39.94,171.29,297.675,82.26,813.855,32.5697,60.71,54.43,51.965,4820.344
29064,111.58,65.23,72.82,177.585,39.99,171.49,297.88,82.28,813.954,32.575,60.72,54.44,51.97,4821.611
29065,111.6093,65.27,72.81,177.6101,39.98,171.26,297.45,82.3,814.196,32.6,60.74,54.44,52.0,4821.498
29066,111.5669,65.26,72.78,177.5501,39.99,171.44,297.48,82.331,814.05,32.62,60.73,54.43,52.0,4821.739
29067,111.62,65.285,72.84,177.5901,39.99,171.59,297.65,82.35,814.83,32.61,60.75,54.44,52.01,4822.748
29068,111.67,65.27,72.81,177.65,40.02,171.5197,297.48,82.36,815.17,32.645,60.755,54.415,52.0,4823.359
29069,111.6701,65.255,72.8,177.6,40.02,171.49484,297.68,82.3629,815.017,32.69,60.749,54.43,52.001,4823.682
29070,111.64,65.29,72.82,177.6,39.9862,171.47,297.54,82.35,815.26,32.67,60.76,54.44,52.01,4823.75
29071,111.66,65.3,72.8399,177.65,39.97,171.45,297.52,82.43,815.0,32.68,60.77,54.475,52.02,4824.205
29072,111.625,65.325,72.8,177.68,39.94,171.58,297.27,82.36,814.3915,32.675,60.77,54.5,52.01,4822.898
29073,111.63,65.305,72.8,177.6401,39.93,171.48,297.06,82.31,813.74,32.625,60.73,54.51,52.0,4821.603
29074,111.62,65.26,72.8,177.711,39.91,171.51,297.23,82.29,814.0954,32.635,60.72,54.51,51.98,4820.619
29075,111.61,65.24,72.81,177.8,39.9,171.49,297.4,82.34,814.4,32.645,60.72,54.52,51.96,4820.729
29076,111.605,65.3,72.84,177.73,39.9,171.53,297.21,82.34,814.3276,32.67,60.7235,54.54,51.99,4821.019
29077,111.64,65.33,72.8381,177.8,39.9,171.57,297.43,82.4,814.35,32.69,60.73,54.55,52.0,4821.258
29078,111.6,65.31,72.83,177.87,39.91,171.62,296.93,82.41,813.94,32.665,60.72,54.55,51.99,4820.225
29079,111.5,65.3,72.8,177.85,39.87,171.55,296.81,82.35,813.49,32.61,60.6934,54.505,51.97,4817.524
29080,111.4067,65.23,72.6535,177.66,39.82,171.24,296.46,82.25,812.5,32.58,60.63,54.47,51.93,4813.193
29081,111.48,65.3,72.75,177.75,39.83,171.24,296.37,82.3,812.99,32.59,60.68,54.48,51.96,4815.67
29082,111.48,65.28,72.72,177.67,39.82,171.35,296.5067,82.31,812.97,32.579,60.67,54.46,51.97,4815.769
29083,111.47,65.26,72.755,177.56,39.818,171.35,296.652,82.35,812.752,32.59,60.65,54.48,51.96,4815.112
29084,111.43,65.27,72.75,177.53,39.79,171.31,296.591,82.35,812.641,32.585,60.65,54.48,51.99,4814.924
29085,111.46,65.27,72.785,177.64,39.81,171.44,296.269,82.35,812.448,32.61,60.66,54.48,52.01,4815.613
29086,111.41,65.23,72.76,177.55,39.8,171.48,296.05,82.29,812.18,32.565,60.645,54.44,51.98,4813.911
29087,111.3,65.24,72.74,177.61,39.795,171.35,295.97,82.22,811.6,32.555,60.615,54.41,51.98,4812.208
29088,111.3601,65.24,72.72,177.53,39.77,171.37,295.89,82.2,811.88,32.56,60.58,54.41,51.98,4811.843
29089,111.318,65.2119,72.6825,177.535,39.748,171.23,295.61,82.1,811.88,32.52,60.57,54.4,51.97,4809.728
29090,111.37,65.23,72.71,177.62,39.75,171.2844,295.85,82.16,812.09,32.55,60.58,54.4493,51.97,4811.334
29091,111.45,65.24,72.72,177.54,39.758,171.37,295.9025,82.21,811.9422,32.57,60.6,54.48,51.98,4811.939
29092,111.38,65.24,72.73,177.59,39.75,171.47,295.955,82.245,811.98,32.565,60.6,54.48,51.99,4812.275
29093,111.4,65.24,72.74,177.64,39.75,171.39,295.96,82.26,811.92,32.57,60.59,54.5,51.98,4811.908
29094,111.31,65.25,72.74,177.605,39.753334,171.52,295.58,82.21,811.44,32.575,60.555,54.48,51.98,4810.445
29095,111.28,65.24,72.72,177.63,39.756668,171.5,295.6,82.22,811.78,32.57,60.535,54.47,51.98,4809.846
29096,111.33,65.25,72.75,177.62,39.76,171.5,295.46,82.29,812.11,32.6,60.5207,54.5,52.01,4811.458
29097,111.295,65.22,72.75,177.56,39.76,171.39,295.53,82.21,812.0325,32.64,60.49,54.49,52.03,4810.377
29098,111.2901,65.25,72.7525,177.5401,39.77,171.54,295.52,82.2,812.1,32.675,60.471,54.48,52.05,4810.996
29099,111.26,65.23,72.755,177.5601,39.79,171.6,295.75,82.205,813.24,32.69,60.51,54.49,52.03,4811.5
29100,111.22,65.26,72.75,177.65,39.79,171.57,295.66,82.17,813.04,32.7,60.54,54.48,52.03,4811.583
29101,111.1501,65.26,72.74,177.69,39.779,171.58,295.57,82.19,812.86,32.69,60.545,54.48,52.03,4811.419
29102,111.14,65.29,72.77,177.7,39.78,171.66,295.47,82.21,812.78,32.685,60.53,54.48,52.06,4811.407
29103,111.21,65.28,72.7975,177.7,39.775,171.66,295.41,82.235,813.19,32.72,60.5401,54.48,52.04,4811.965
29104,111.35,65.32,72.91,177.975,39.8,171.61,295.93,82.235,814.21,32.74,60.61,54.505,52.085,4816.485
29105,111.34,65.32,72.87,177.9101,39.8,171.64,295.985,82.229,814.2051,32.74,60.601,54.48,52.09,4816.254
29106,111.45,65.3,72.87,177.99,39.82,171.64,296.04,82.19,813.93,32.79,60.635,54.5,52.09,4817.584
29107,111.47,65.31,72.87,177.9201,39.86,171.6,296.05,82.235,813.7,32.77,60.63,54.5,52.1,4817.262
29108,111.4143,65.295,72.7907,177.79,39.81,171.65,296.02,82.2,813.495,32.68,60.58,54.48,52.07,4815.26
29109,111.35,65.31,72.82,177.78,39.83,171.59,296.47,82.23,813.915,32.68,60.61,54.46,52.08,4816.021
29110,111.345,65.32,72.8372,177.68,39.85,171.53,296.34,82.24,813.34,32.65,60.6,54.45,52.08,4815.281
29111,111.37,65.35,72.87,177.7101,39.85,171.59,296.355,82.15,813.57,32.69,60.63,54.465,52.07,4816.69
29112,111.37,65.38,72.91,177.71,39.86,171.67,296.52,82.15,813.835,32.695,60.61,54.46,52.07,4817.367
29113,111.355,65.37,72.9,177.83,39.8553,171.67,296.61,82.16,813.67,32.69,60.61,54.5,52.08,4817.673
29114,111.32,65.37,72.87,177.53,39.8506,171.65,296.58,82.0225,813.51,32.685,60.575,54.5,52.07,4816.232
29115,111.32,65.375,72.87,177.7,39.84035,171.545,296.45,82.03,813.3,32.685,60.575,54.5,52.08,4815.986
29116,111.299,65.37,72.84,177.5801,39.8301,171.48,296.2,82.05,813.37,32.695,60.55,54.47,52.07,4814.83
29117,111.27,65.38,72.83,177.6644,39.85,171.51,295.92,82.04,813.34,32.705,60.53,54.47,52.06,4813.988
29118,111.28,65.35,72.81,177.758,39.85,171.57,295.92,82.05,812.9,32.77,60.52,54.47,52.051,4813.831
29119,111.28,65.34,72.78,177.72,39.86,171.6125,295.69,82.05,812.97,32.78,60.5184,54.47,52.06,4813.414
29120,111.27,65.34,72.78,177.77,39.86,171.52,295.85,82.04,812.92,32.81,60.53,54.475,52.07,4813.436
29121,111.26,65.33,72.79,177.5801,39.87,171.56,295.46,82.05,812.665,32.82,60.52,54.47,52.06,4812.89
29122,111.261,65.34,72.81,177.7201,39.85,171.515,295.6,82.07,813.3,32.835,60.5401,54.495,52.09,4813.853
29123,111.19,65.32,72.81,177.6901,39.85,171.61,295.5,82.02,813.66,32.76,60.54,54.49,52.08,4813.232
29124,111.19,65.28,72.77,177.61,39.85,171.57,295.41,81.99,813.44,32.765,60.53,54.49,52.05,4812.55
29125,111.17,65.27,72.78,177.53,39.82,171.54,295.3,81.9808,812.75,32.72,60.52,54.4732,52.025,4811.315
29126,111.18,65.28,72.79,177.63,39.825,171.53,295.36,81.9945,812.895,32.73,60.5233,54.47,52.05,4811.858
29127,111.1608,65.28,72.78,177.653,39.81,171.515,295.385,82.0,812.885,32.72,60.515,54.475,52.05,4811.336
29128,111.165,65.29,72.79,177.6501,39.81,171.515,295.19,81.99,813.06,32.715,60.525,54.47,52.05,4811.244
29129,111.13,65.27,72.77,177.67,39.81,171.45,295.16666,81.93,812.69,32.69,60.486,54.4344,52.05,4809.979
29130,111.134,65.2699,72.76,177.69,39.81,171.43,295.14334,81.92,812.88,32.709,60.505,54.44,52.06,4809.907
29131,111.14,65.27,72.77,177.6,39.8,171.29,295.12,81.955,812.54,32.715,60.505,54.44,52.06,4810.042
29132,111.15,65.3,72.75,177.648,39.8,171.255,294.96,81.93,811.97,32.73,60.515,54.445,52.04,4809.687
29133,111.09,65.2798,72.74,177.534,39.8,171.127,294.8,81.92,811.75,32.725,60.5,54.42,52.03,4808.426
29134,111.1,65.3,72.78,177.5901,39.78,171.018,294.99,81.9,812.08,32.73,60.51,54.42,52.025,4808.803
29135,111.12,65.31,72.78,177.67,39.78,171.09,295.105,81.83,812.095,32.735,60.51,54.44,52.03,4809.808
29136,111.11,65.28,72.79,177.4305,39.7601,170.9615,295.13,81.83,812.185,32.78,60.505,54.43,51.97,4809.379
29137,111.1641,65.27,72.8,177.55,39.76,171.04,295.41,81.88,812.44,32.795,60.51,54.44,51.97,4810.013
29138,111.1542,65.27,72.7795,177.51,39.77,171.03,295.345,81.89,812.405,32.83,60.51,54.4363,51.97,4809.757
29139,111.1425,65.26,72.78,177.52,39.77,171.015,295.2,81.88,812.22,32.845,60.505,54.42,51.97,4809.047
29140,111.07,65.2,72.8,177.3911,39.76,170.99,294.98,81.825,811.85,32.85,60.48,54.4,51.91,4806.897
29141,110.98,65.11,72.74,177.1501,39.73,170.99,294.68,81.775,810.85,32.81,60.4434,54.3801,51.86,4803.424
29142,111.0365,65.16,72.75,177.3601,39.73,171.04,294.55,81.82,810.92,32.83,60.47,54.37,51.88,4804.343
29143,110.99,65.16,72.72,177.4001,39.73,171.045,294.57,81.69,810.59,32.87,60.448,54.3714,51.88,4803.371
29144,110.89,65.11,72.69,177.2901,39.72,171.05,294.485,81.649,810.635,32.85,60.4043,54.377,51.86,4801.63
29145,110.9,65.09,72.68,177.2401,39.7,171.03,294.42,81.65,809.81,32.84,60.394,54.35,51.83,4800.35
29146,110.874,65.1,72.59,177.24,39.68,170.95,294.06,81.63,809.59,32.78,60.36,54.33,51.82,4797.803
29147,110.88,65.095,72.55,177.1801,39.675,170.81,293.915,81.68,809.785,32.805,60.365,54.3237,51.81,4798.309
29148,110.82,65.1,72.55,177.19,39.67,170.9,293.77,81.64,809.62,32.77,60.36,54.3232,51.83,4797.116
29149,110.8457,65.09,72.55,177.24,39.7,170.83,293.96,81.55,810.04,32.78,60.38,54.36,51.83,4798.364
29150,110.84,65.09,72.58,177.31,39.72,170.73,294.23,81.62,810.11,32.84,60.375,54.38,51.81,4799.121
29151,110.8555,65.055,72.56,177.08,39.71,170.686,294.25,81.57,810.11,32.86,60.374,54.365,51.8,4798.898
29152,111.0,65.11,72.65,177.39,39.76,170.93,294.81,81.62,811.126,32.91,60.45,54.42,51.83,4804.339
29153,110.9999,65.12,72.67,177.29,39.75,171.0299,294.46,81.6,810.9387,32.92,60.445,54.39,51.83,4803.34
29154,110.95,65.115,72.6395,177.2994,39.75,170.88,294.57,81.6,811.095,32.905,60.405,54.393,51.8,4802.54
29155,110.96,65.11,72.57,177.2642,39.74,170.82,294.47,81.59,810.52,32.935,60.425,54.4,51.81,4801.902
